Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,25.798999786376953,25.81999969482422,25.60700035095215,25.68400001525879,23.853479385375977,9321000
2010-01-05,25.784000396728516,25.79599952697754,25.30500030517578,25.607999801635742,23.782899856567383,12906000
2010-01-06,25.624000549316406,25.624000549316406,25.25,25.555999755859375,23.748516082763672,10785000
2010-01-07,25.34000015258789,25.4060001373291,25.097999572753906,25.388999938964844,23.593320846557617,11273000
2010-01-08,25.232999801635742,25.492000579833984,25.170000076293945,25.398000717163086,23.601694107055664,8635000
2010-01-11,25.457000732421875,25.535999298095703,24.788000106811523,24.979999542236328,23.213253021240234,11171000
2010-01-12,24.958999633789062,25.29400062561035,24.856000900268555,24.965999603271484,23.200241088867188,8595000
2010-01-13,25.180999755859375,25.624000549316406,24.965999603271484,25.614999771118164,23.803346633911133,8585000
2010-01-14,25.625,26.18400001525879,25.450000762939453,26.04800033569336,24.205718994140625,12433000
2010-01-15,26.180999755859375,26.58799934387207,26.05500030517578,26.264999389648438,24.40736961364746,19419000
2010-01-19,26.25,26.988000869750977,26.170000076293945,26.475000381469727,24.602521896362305,14633000
2010-01-20,26.301000595092773,26.614999771118164,26.219999313354492,26.339000701904297,24.47614097595215,10211000
2010-01-21,26.354999542236328,26.700000762939453,25.611000061035156,25.85099983215332,24.022653579711914,14131000
2010-01-22,25.73900032043457,26.099000930786133,25.107999801635742,25.180999755859375,23.400035858154297,13251000
2010-01-25,25.34000015258789,25.42300033569336,24.849000930786133,25.2450008392334,23.459505081176758,10811000
2010-01-26,25.20199966430664,25.312999725341797,24.80500030517578,24.861000061035156,23.10266876220703,11194000
2010-01-27,24.968000411987305,25.64299964904785,24.834999084472656,25.632999420166016,23.820070266723633,10066000
2010-01-28,25.6299991607666,25.795000076293945,24.58300018310547,24.94499969482422,23.18073081970215,16120000
2010-01-29,25.115999221801758,25.513999938964844,24.909000396728516,24.989999771118164,23.2225399017334,15042000
2010-02-01,25.113000869750977,25.650999069213867,25.108999252319336,25.341999053955078,23.549644470214844,9329000
2010-02-02,25.6200008392334,25.6299991607666,25.180999755859375,25.256000518798828,23.4697322845459,13404000
2010-02-03,25.2450008392334,25.399999618530273,24.70599937438965,24.757999420166016,23.0069580078125,17961000
2010-02-04,23.43400001525879,23.55299949645996,22.089000701904297,22.211000442504883,20.640090942382812,108380000
2010-02-05,22.540000915527344,22.540000915527344,21.71500015258789,22.073999404907227,20.512781143188477,58136000
2010-02-08,22.100000381469727,22.84600067138672,22.017000198364258,22.639999389648438,21.038753509521484,28165000
2010-02-09,22.860000610351562,22.864999771118164,22.299999237060547,22.344999313354492,20.764610290527344,16486000
2010-02-10,22.170000076293945,22.785999298095703,22.170000076293945,22.690000534057617,21.085220336914062,18326000
2010-02-11,22.690000534057617,22.929000854492188,22.48200035095215,22.899999618530273,21.28035545349121,12221000
2010-02-12,22.774999618530273,22.774999618530273,22.46500015258789,22.54800033569336,20.95326805114746,14838000
2010-02-16,22.65999984741211,22.816999435424805,22.450000762939453,22.530000686645508,20.936532974243164,17568000
2010-02-17,22.559999465942383,22.604999542236328,22.343000411987305,22.482999801635742,20.892860412597656,12500000
2010-02-18,22.43000030517578,22.43000030517578,22.160999298095703,22.200000762939453,20.62987518310547,17281000
2010-02-19,22.191999435424805,22.388999938964844,21.959999084472656,22.26300048828125,20.68841552734375,17620000
2010-02-22,22.284000396728516,22.69499969482422,22.284000396728516,22.423999786376953,20.83803367614746,10856000
2010-02-23,22.32200050354004,22.368999481201172,21.937000274658203,22.20199966430664,20.631731033325195,16517000
2010-02-24,22.20199966430664,22.31100082397461,21.899999618530273,22.174999237060547,20.606647491455078,15190000
2010-02-25,21.954999923706055,22.315000534057617,21.64299964904785,22.14900016784668,20.582475662231445,19896000
2010-02-26,22.29800033569336,22.513999938964844,22.106000900268555,22.437000274658203,20.85011100769043,10947000
