Date,Close
2018-01-01 00:00:00+00:00,13657.2001953125
2018-01-02 00:00:00+00:00,14982.099609375
2018-01-03 00:00:00+00:00,15201.0
2018-01-04 00:00:00+00:00,15599.2001953125
2018-01-05 00:00:00+00:00,17429.5
2018-01-06 00:00:00+00:00,17527.0
2018-01-07 00:00:00+00:00,16477.599609375
2018-01-08 00:00:00+00:00,15170.099609375
2018-01-09 00:00:00+00:00,14595.400390625
2018-01-10 00:00:00+00:00,14973.2998046875
2018-01-11 00:00:00+00:00,13405.7998046875
2018-01-12 00:00:00+00:00,13980.599609375
2018-01-13 00:00:00+00:00,14360.2001953125
2018-01-14 00:00:00+00:00,13772.0
2018-01-15 00:00:00+00:00,13819.7998046875
2018-01-16 00:00:00+00:00,11490.5
2018-01-17 00:00:00+00:00,11188.599609375
2018-01-18 00:00:00+00:00,11474.900390625
2018-01-19 00:00:00+00:00,11607.400390625
2018-01-20 00:00:00+00:00,12899.2001953125
2018-01-21 00:00:00+00:00,11600.099609375
2018-01-22 00:00:00+00:00,10931.400390625
2018-01-23 00:00:00+00:00,10868.400390625
2018-01-24 00:00:00+00:00,11359.400390625
2018-01-25 00:00:00+00:00,11259.400390625
2018-01-26 00:00:00+00:00,11171.400390625
2018-01-27 00:00:00+00:00,11440.7001953125
2018-01-28 00:00:00+00:00,11786.2998046875
2018-01-29 00:00:00+00:00,11296.400390625
2018-01-30 00:00:00+00:00,10106.2998046875
2018-01-31 00:00:00+00:00,10221.099609375
2018-02-01 00:00:00+00:00,9170.5400390625
2018-02-02 00:00:00+00:00,8830.75
2018-02-03 00:00:00+00:00,9174.91015625
2018-02-04 00:00:00+00:00,8277.009765625
2018-02-05 00:00:00+00:00,6955.27001953125
2018-02-06 00:00:00+00:00,7754.0
2018-02-07 00:00:00+00:00,7621.2998046875
2018-02-08 00:00:00+00:00,8265.58984375
2018-02-09 00:00:00+00:00,8736.98046875
2018-02-10 00:00:00+00:00,8621.900390625
2018-02-11 00:00:00+00:00,8129.97021484375
2018-02-12 00:00:00+00:00,8926.5703125
2018-02-13 00:00:00+00:00,8598.3095703125
2018-02-14 00:00:00+00:00,9494.6298828125
2018-02-15 00:00:00+00:00,10166.400390625
2018-02-16 00:00:00+00:00,10233.900390625
2018-02-17 00:00:00+00:00,11112.7001953125
2018-02-18 00:00:00+00:00,10551.7998046875
2018-02-19 00:00:00+00:00,11225.2998046875
2018-02-20 00:00:00+00:00,11403.7001953125
2018-02-21 00:00:00+00:00,10690.400390625
2018-02-22 00:00:00+00:00,10005.0
2018-02-23 00:00:00+00:00,10301.099609375
2018-02-24 00:00:00+00:00,9813.0703125
2018-02-25 00:00:00+00:00,9664.73046875
2018-02-26 00:00:00+00:00,10366.7001953125
2018-02-27 00:00:00+00:00,10725.599609375
2018-02-28 00:00:00+00:00,10397.900390625
2018-03-01 00:00:00+00:00,10951.0
2018-03-02 00:00:00+00:00,11086.400390625
2018-03-03 00:00:00+00:00,11489.7001953125
2018-03-04 00:00:00+00:00,11512.599609375
2018-03-05 00:00:00+00:00,11573.2998046875
2018-03-06 00:00:00+00:00,10779.900390625
2018-03-07 00:00:00+00:00,9965.5703125
2018-03-08 00:00:00+00:00,9395.009765625
2018-03-09 00:00:00+00:00,9337.5498046875
2018-03-10 00:00:00+00:00,8866.0
2018-03-11 00:00:00+00:00,9578.6298828125
2018-03-12 00:00:00+00:00,9205.1201171875
2018-03-13 00:00:00+00:00,9194.849609375
2018-03-14 00:00:00+00:00,8269.8095703125
2018-03-15 00:00:00+00:00,8300.8603515625
2018-03-16 00:00:00+00:00,8338.349609375
2018-03-17 00:00:00+00:00,7916.8798828125
2018-03-18 00:00:00+00:00,8223.6796875
2018-03-19 00:00:00+00:00,8630.650390625
2018-03-20 00:00:00+00:00,8913.4697265625
2018-03-21 00:00:00+00:00,8929.2802734375
2018-03-22 00:00:00+00:00,8728.4697265625
2018-03-23 00:00:00+00:00,8879.6201171875
2018-03-24 00:00:00+00:00,8668.1201171875
2018-03-25 00:00:00+00:00,8495.7802734375
2018-03-26 00:00:00+00:00,8209.400390625
2018-03-27 00:00:00+00:00,7833.0400390625
2018-03-28 00:00:00+00:00,7954.47998046875
2018-03-29 00:00:00+00:00,7165.7001953125
2018-03-30 00:00:00+00:00,6890.52001953125
2018-03-31 00:00:00+00:00,6973.52978515625
2018-04-01 00:00:00+00:00,6844.22998046875
2018-04-02 00:00:00+00:00,7083.7998046875
2018-04-03 00:00:00+00:00,7456.10986328125
2018-04-04 00:00:00+00:00,6853.83984375
2018-04-05 00:00:00+00:00,6811.47021484375
2018-04-06 00:00:00+00:00,6636.31982421875
2018-04-07 00:00:00+00:00,6911.08984375
2018-04-08 00:00:00+00:00,7023.52001953125
2018-04-09 00:00:00+00:00,6770.72998046875
2018-04-10 00:00:00+00:00,6834.759765625
2018-04-11 00:00:00+00:00,6968.31982421875
2018-04-12 00:00:00+00:00,7889.25
2018-04-13 00:00:00+00:00,7895.9599609375
2018-04-14 00:00:00+00:00,7986.240234375
2018-04-15 00:00:00+00:00,8329.1103515625
2018-04-16 00:00:00+00:00,8058.669921875
2018-04-17 00:00:00+00:00,7902.08984375
2018-04-18 00:00:00+00:00,8163.419921875
2018-04-19 00:00:00+00:00,8294.3095703125
2018-04-20 00:00:00+00:00,8845.830078125
2018-04-21 00:00:00+00:00,8895.580078125
2018-04-22 00:00:00+00:00,8802.4599609375
2018-04-23 00:00:00+00:00,8930.8798828125
2018-04-24 00:00:00+00:00,9697.5
2018-04-25 00:00:00+00:00,8845.740234375
2018-04-26 00:00:00+00:00,9281.509765625
2018-04-27 00:00:00+00:00,8987.0498046875
2018-04-28 00:00:00+00:00,9348.48046875
2018-04-29 00:00:00+00:00,9419.080078125
2018-04-30 00:00:00+00:00,9240.5498046875
2018-05-01 00:00:00+00:00,9119.009765625
2018-05-02 00:00:00+00:00,9235.919921875
2018-05-03 00:00:00+00:00,9743.8603515625
2018-05-04 00:00:00+00:00,9700.759765625
2018-05-05 00:00:00+00:00,9858.150390625
2018-05-06 00:00:00+00:00,9654.7998046875
2018-05-07 00:00:00+00:00,9373.009765625
2018-05-08 00:00:00+00:00,9234.8203125
2018-05-09 00:00:00+00:00,9325.1796875
2018-05-10 00:00:00+00:00,9043.9404296875
2018-05-11 00:00:00+00:00,8441.490234375
2018-05-12 00:00:00+00:00,8504.8896484375
2018-05-13 00:00:00+00:00,8723.9404296875
2018-05-14 00:00:00+00:00,8716.7900390625
2018-05-15 00:00:00+00:00,8510.3798828125
2018-05-16 00:00:00+00:00,8368.830078125
2018-05-17 00:00:00+00:00,8094.31982421875
2018-05-18 00:00:00+00:00,8250.9697265625
2018-05-19 00:00:00+00:00,8247.1796875
2018-05-20 00:00:00+00:00,8513.25
2018-05-21 00:00:00+00:00,8418.990234375
2018-05-22 00:00:00+00:00,8041.77978515625
2018-05-23 00:00:00+00:00,7557.81982421875
2018-05-24 00:00:00+00:00,7587.33984375
2018-05-25 00:00:00+00:00,7480.14013671875
2018-05-26 00:00:00+00:00,7355.8798828125
2018-05-27 00:00:00+00:00,7368.22021484375
2018-05-28 00:00:00+00:00,7135.990234375
2018-05-29 00:00:00+00:00,7472.58984375
2018-05-30 00:00:00+00:00,7406.52001953125
2018-05-31 00:00:00+00:00,7494.169921875
2018-06-01 00:00:00+00:00,7541.4501953125
2018-06-02 00:00:00+00:00,7643.4501953125
2018-06-03 00:00:00+00:00,7720.25
2018-06-04 00:00:00+00:00,7514.47021484375
2018-06-05 00:00:00+00:00,7633.759765625
