Date,Open,High,Low,Close,Adj Close,Volume
1510185600000000000,0.2179110050201416,0.221790999174118,0.2148659974336624,0.2174880057573318,0.2174880057573318,147916992
1510272000000000000,0.2182559967041015,0.2190680056810379,0.2052599936723709,0.2064830064773559,0.2064830064773559,141032992
1510358400000000000,0.205947995185852,0.2144560068845749,0.2054589986801147,0.2104299962520599,0.2104299962520599,134503008
1510444800000000000,0.2102140039205551,0.2102140039205551,0.1953890025615692,0.1973389983177185,0.1973389983177185,251175008
1510531200000000000,0.1974720060825348,0.2040809988975525,0.1974560022354126,0.2034420073032379,0.2034420073032379,132567000
1510617600000000000,0.2036789953708648,0.2136929929256439,0.2036789953708648,0.2098249942064285,0.2098249942064285,127361000
1510704000000000000,0.2089370042085647,0.2131049931049347,0.2080579996109008,0.2129559963941574,0.2129559963941574,100294000
1510790400000000000,0.2126549929380417,0.2717899978160858,0.2092870026826858,0.2271070033311844,0.2271070033311844,1022579968
1510876800000000000,0.2247679978609085,0.2394089996814727,0.2202730029821396,0.2265810072422027,0.2265810072422027,397071008
1510963200000000000,0.2265470027923584,0.2303989976644516,0.2223989963531494,0.2286269962787628,0.2286269962787628,144298000
1511049600000000000,0.2281399965286255,0.2362309992313385,0.2260369956493377,0.231015995144844,0.231015995144844,193808000
1511136000000000000,0.2313359975814819,0.2434300035238266,0.2309170067310333,0.2387589961290359,0.2387589961290359,214663008
1511222400000000000,0.237977996468544,0.2409739941358566,0.2272000014781952,0.2332710027694702,0.2332710027694702,217851008
1511308800000000000,0.2326419949531555,0.2408480048179626,0.2323170006275177,0.2388589978218078,0.2388589978218078,167078000
1511395200000000000,0.2389910072088241,0.2500959932804107,0.237304002046585,0.2424020022153854,0.2424020022153854,240684992
1511481600000000000,0.2428510040044784,0.245388001203537,0.2384209930896759,0.2446420043706894,0.2446420043706894,211486000
1511568000000000000,0.2441779971122741,0.2556999921798706,0.243584007024765,0.2523930072784424,0.2523930072784424,212592992
1511654400000000000,0.2529140114784241,0.2529140114784241,0.2485889941453933,0.2488179951906204,0.2488179951906204,133297000
1511740800000000000,0.2483049929141998,0.254732996225357,0.2478609979152679,0.2539269924163818,0.2539269924163818,196735008
1511827200000000000,0.2540369927883148,0.3010840117931366,0.2534149885177612,0.2991519868373871,0.2991519868373871,720742976
1511913600000000000,0.2978670001029968,0.2978670001029968,0.2394089996814727,0.2430640012025833,0.2430640012025833,541177984
