Date,Open,High,Low,Close,Adj Close,Volume
1410912000000000000,5.08588981628418,5.170770168304443,4.965950012207031,5.058549880981445,5.058549880981445,3071840
1410998400000000000,5.065430164337158,5.065430164337158,4.579959869384766,4.685229778289795,4.685229778289795,4569260
1411084800000000000,4.687290191650391,4.755819797515869,4.254350185394287,4.327770233154297,4.327770233154297,3917450
1411171200000000000,4.32919979095459,4.616079807281494,4.202189922332764,4.286439895629883,4.286439895629883,5490660
1411257600000000000,4.263070106506348,4.300129890441895,4.154990196228027,4.245920181274414,4.245920181274414,2931220
1411344000000000000,4.245930194854736,4.416880130767822,4.210130214691162,4.242350101470947,4.242350101470947,1855960
1411430400000000000,4.239990234375,4.881350040435791,4.188869953155518,4.746570110321045,4.746570110321045,4661670
1411516800000000000,4.744200229644775,4.745120048522949,4.627689838409424,4.666790008544922,4.666790008544922,2662290
1411603200000000000,4.66588020324707,4.671319961547852,4.448699951171875,4.514649868011475,4.514649868011475,2046960
1411689600000000000,4.50993013381958,4.551819801330566,4.388800144195557,4.433589935302734,4.433589935302734,1548350
1411776000000000000,4.434390068054199,4.4892401695251465,4.3979902267456055,4.421800136566162,4.421800136566162,889525
1411862400000000000,4.424620151519775,4.457610130310059,4.202779769897461,4.233230113983154,4.233230113983154,1741170
1411948800000000000,4.237629890441895,4.330249786376953,4.198100090026856,4.246789932250977,4.246789932250977,1712650
1412035200000000000,4.252190113067627,4.549009799957275,4.225930213928223,4.474730014801025,4.474730014801025,2456420
1412121600000000000,4.470960140228272,4.503739833831787,4.384860038757324,4.42855978012085,4.42855978012085,1172180
1412208000000000000,4.430150032043457,4.463479995727539,4.286230087280273,4.322659969329834,4.322659969329834,1124950
1412294400000000000,4.31935977935791,4.340310096740723,4.1640400886535645,4.175119876861572,4.175119876861572,1471270
1412380800000000000,4.173130035400391,4.284039974212647,3.888010025024414,3.938199996948242,3.938199996948242,6948810
1412467200000000000,3.9420700073242174,4.04341983795166,3.480600118637085,3.699140071868897,3.699140071868897,8143680
1412553600000000000,3.703049898147583,3.914860010147095,3.57224988937378,3.822370052337648,3.822370052337648,9482680
1412640000000000000,3.813329935073853,3.949860095977783,3.688210010528565,3.858629941940308,3.858629941940308,7096400
1412726400000000000,3.855469942092896,3.929889917373657,3.7478299140930176,3.90789008140564,3.90789008140564,5850860
1412812800000000000,3.9086201190948486,4.028759956359863,3.86528992652893,3.9006600379943848,3.9006600379943848,8316140
1412899200000000000,3.898859977722168,3.9158899784088135,3.774250030517578,3.807389974594116,3.807389974594116,6313690
1412985600000000000,3.795919895172119,3.8389699459075928,3.67792010307312,3.77266001701355,3.77266001701355,3498570
1413072000000000000,3.7765800952911377,3.8514699935913086,3.696039915084839,3.850330114364624,3.850330114364624,2712090
1413158400000000000,3.846440076828003,3.895740032196045,3.791179895401001,3.8617799282073975,3.8617799282073975,4200710
1413244800000000000,3.864520072937012,4.229109764099121,3.864520072937012,4.0759100914001465,4.0759100914001465,8247860
1413331200000000000,4.076990127563477,4.076990127563477,3.9927499294281006,4.056419849395752,4.056419849395752,4837180
1413417600000000000,4.057740211486816,4.096799850463867,3.9587600231170654,3.990890026092529,3.990890026092529,4204880
1413504000000000000,3.9914400577545166,4.0160298347473145,3.953910112380981,3.993269920349121,3.993269920349121,3561280
1413590400000000000,3.991630077362061,4.0877299308776855,3.954710006713867,4.055759906768799,4.055759906768799,2386140
1413676800000000000,4.056429862976074,4.061460018157959,3.974440097808838,3.9889400005340576,3.9889400005340576,1576340
1413763200000000000,3.983570098876953,3.983570098876953,3.8774800300598153,3.909830093383789,3.909830093383789,2252890
1413849600000000000,3.911799907684326,3.969939947128296,3.900360107421875,3.940010070800781,3.940010070800781,1948840
1413936000000000000,3.9409499168396,3.959959983825684,3.838579893112183,3.843319892883301,3.843319892883301,2094200
1414022400000000000,3.8469700813293457,3.8660600185394287,3.726569890975952,3.739650011062622,3.739650011062622,3191780
1414108800000000000,3.739490032196045,3.7798099517822266,3.724499940872192,3.747529983520508,3.747529983520508,3557710
1414195200000000000,3.748729944229126,3.75984001159668,3.629040002822876,3.6675500869750977,3.6675500869750977,2370430
1414281600000000000,3.668950080871582,3.767369985580444,3.661530017852783,3.727180004119873,3.727180004119873,1986590
1414368000000000000,3.72406005859375,3.893320083618164,3.713069915771485,3.807310104370117,3.807310104370117,2694530
1414454400000000000,3.812269926071167,3.89657998085022,3.794680118560791,3.846070051193237,3.846070051193237,2222000
1414540800000000000,3.8528800010681152,3.85332989692688,3.720400094985962,3.72694993019104,3.72694993019104,2551500
1414627200000000000,3.734499931335449,3.819169998168945,3.71953010559082,3.785860061645508,3.785860061645508,2667440
1414713600000000000,3.784650087356568,3.804539918899536,3.745320081710816,3.753999948501587,3.753999948501587,2303900
1414800000000000000,3.756659984588623,3.7571499347686768,3.5590999126434326,3.570590019226074,3.570590019226074,2476220
1414886400000000000,3.576879978179932,3.622910022735596,3.554500102996826,3.585099935531616,3.585099935531616,2031400
1414972800000000000,3.585910081863404,3.661750078201294,3.5563900470733643,3.5780599117279053,3.5780599117279053,2034500
1415059200000000000,3.580420017242432,3.619529962539673,3.547650098800659,3.59175992012024,3.59175992012024,2336120
1415145600000000000,3.5903100967407227,3.6710898876190186,3.5903100967407227,3.644850015640259,3.644850015640259,2855540
1415232000000000000,3.6421399116516113,3.667409896850586,3.618750095367432,3.64955997467041,3.64955997467041,2461750
1415318400000000000,3.649669885635376,3.6619598865509033,3.55499005317688,3.557369947433472,3.557369947433472,2417010
1415404800000000000,3.556649923324585,3.578749895095825,3.53233003616333,3.556260108947754,3.556260108947754,1508220
1415491200000000000,3.554840087890625,3.6373000144958496,3.5469400882720947,3.631459951400757,3.631459951400757,1873830
1415577600000000000,3.632159948348999,3.731090068817138,3.593559980392456,3.6956300735473633,3.6956300735473633,3545550
1415664000000000000,3.698509931564331,3.737799882888794,3.674360036849976,3.6758899688720703,3.6758899688720703,2783960
1415750400000000000,3.67972993850708,4.141510009765625,3.67972993850708,4.068610191345215,4.068610191345215,8733140
1415836800000000000,4.132989883422852,4.350220203399658,4.01938009262085,4.097660064697266,4.097660064697266,13963000
1415923200000000000,4.0854997634887695,4.09119987487793,3.861639976501465,3.989370107650757,3.989370107650757,7587850
1416009600000000000,3.992259979248047,4.037660121917725,3.8097500801086426,3.854330062866211,3.854330062866211,3891770
1416096000000000000,3.8411900997161865,3.900949954986572,3.8259899616241455,3.8836300373077393,3.8836300373077393,2991050
1416182400000000000,3.880559921264648,3.9969899654388414,3.830480098724365,3.877439975738525,3.877439975738525,3967100
1416268800000000000,3.875149965286255,3.906039953231812,3.7518699169158936,3.770159959793091,3.770159959793091,4024840
1416355200000000000,3.7799599170684814,3.8439300060272217,3.772480010986328,3.807460069656372,3.807460069656372,2858300
1416441600000000000,3.806960105895996,3.817500114440918,3.5854198932647705,3.611550092697144,3.611550092697144,3682840
