Date,Open,High,Low,Close,Adj Close,Volume
1598659200000000000,6.934731960296631,6.963616847991943,6.834932804107666,6.900953769683838,6.900953769683838,1222026
1598745600000000000,6.9300217628479,6.931294918060303,6.7378339767456055,6.931294918060303,6.931294918060303,855255
1598832000000000000,6.931294918060303,7.424099922180176,6.824237823486328,7.142372131347656,7.142372131347656,2694237
1598918400000000000,7.141759872436523,7.369424819946289,6.751486778259277,6.8207550048828125,6.8207550048828125,884902
1599004800000000000,6.820650100708008,6.861972808837891,5.972713947296143,6.278779029846191,6.278779029846191,1071541
1599091200000000000,6.278746128082275,6.3636322021484375,5.486579895019531,5.499348163604736,5.499348163604736,844125
1599177600000000000,5.598893165588379,5.869162082672119,5.381894111633301,5.667358875274658,5.667358875274658,422303
1599264000000000000,5.667354106903076,5.971518039703369,5.04402494430542,5.111878871917725,5.111878871917725,365514
1599350400000000000,5.111945152282715,5.314176082611084,4.661565780639648,4.960493087768555,4.960493087768555,188923
1599436800000000000,5.018731117248535,5.169672966003418,4.44322395324707,4.7979350090026855,4.7979350090026855,528866
1599523200000000000,4.80220890045166,6.653659820556641,4.736855983734131,6.507384777069092,6.507384777069092,25871449
1599609600000000000,6.45198392868042,8.383987426757812,6.25153398513794,6.739346981048584,6.739346981048584,33966838
1599696000000000000,6.739346981048584,7.588325023651123,6.334272861480713,6.644332885742188,6.644332885742188,15758859
1599782400000000000,6.64422082901001,6.694683074951172,4.0450520515441895,5.266161918640137,5.266161918640137,5561173
1599868800000000000,5.186769008636475,5.261954784393311,4.617867946624756,4.865246772766113,4.865246772766113,5685828
1599955200000000000,4.865246772766113,6.090066909790039,4.865246772766113,5.235811233520508,5.235811233520508,24866825
1600041600000000000,5.227400779724121,5.54099702835083,4.815258979797363,5.135960102081299,5.135960102081299,5009681
1600128000000000000,5.135960102081299,5.196568012237549,4.660606861114502,4.719855785369873,4.719855785369873,2000849
1600214400000000000,4.719736099243164,4.719814777374268,4.330033779144287,4.406004905700684,4.406004905700684,1212112
1600300800000000000,4.405992031097412,4.46260404586792,4.10460090637207,4.369859218597412,4.369859218597412,897915
1600387200000000000,4.327569961547852,4.557355880737305,4.243021965026856,4.321928024291992,4.321928024291992,1551438
1600473600000000000,4.321929931640625,4.458634853363037,4.300638198852539,4.343233108520508,4.343233108520508,449004
1600560000000000000,4.360352993011475,4.381807804107666,4.077124118804932,4.1285319328308105,4.1285319328308105,582810
1600646400000000000,4.1285319328308105,4.297632217407227,3.4963738918304443,3.643578052520752,3.643578052520752,650992
1600732800000000000,3.643378973007202,3.703665018081665,3.22845196723938,3.4157838821411133,3.4157838821411133,364226
1600819200000000000,3.415764093399048,3.574357986450196,3.2632689476013184,3.267453908920288,3.267453908920288,374467
1600905600000000000,3.267426013946533,3.458725929260254,2.9812469482421875,3.433490037918091,3.433490037918091,509434
1600992000000000000,3.4334020614624023,3.4354889392852783,3.150657892227173,3.4126439094543457,3.4126439094543457,319196
1601078400000000000,3.412609100341797,3.4143259525299072,3.274707078933716,3.3852570056915283,3.3852570056915283,270328
1601164800000000000,3.3895208835601807,3.4151110649108887,3.2527120113372803,3.393852949142456,3.393852949142456,254487
1601251200000000000,3.3853559494018555,4.335576057434082,3.3312270641326904,3.846129894256592,3.846129894256592,5549296
1601337600000000000,3.846359968185425,4.808623790740967,3.820590019226074,4.346531867980957,4.346531867980957,14215323
1601424000000000000,4.410664081573486,4.723682880401611,4.282711029052734,4.430085182189941,4.430085182189941,8960882
1601510400000000000,4.430008888244629,4.541592121124268,3.976108074188232,4.049936771392822,4.049936771392822,2541934
1601596800000000000,4.062869071960449,4.063776016235352,3.5479979515075684,3.776855945587158,3.776855945587158,2222110
1601683200000000000,3.776855945587158,3.905348062515259,3.652508020401001,3.8067469596862793,3.8067469596862793,1484786
1601769600000000000,3.802459955215454,3.8067469596862793,3.57097601890564,3.665465116500856,3.665465116500856,638516
1601856000000000000,3.6442370414733887,3.7217609882354736,3.450989961624145,3.5734848976135254,3.5734848976135254,1066392
1601942400000000000,3.5735321044921875,3.5735321044921875,3.280680894851685,3.323414087295532,3.323414087295532,328094
1602028800000000000,3.327672004699707,3.3923919200897217,3.104476928710937,3.2923710346221924,3.2923710346221924,317523
1602115200000000000,3.3139610290527344,4.034327983856201,3.179349899291992,3.838552951812744,3.838552951812744,4446393
1602201600000000000,3.8038558959960938,4.088496208190918,3.5654749870300293,3.869147062301636,3.869147062301636,4482290
1602288000000000000,3.869147062301636,3.869147062301636,3.593787908554077,3.668040037155152,3.668040037155152,1444201
1602374400000000000,3.668040037155152,3.672405004501343,3.34025502204895,3.4407310485839844,3.4407310485839844,1259740
1602460800000000000,3.4407310485839844,3.643229961395264,3.4099481105804443,3.530955076217652,3.530955076217652,4442575
1602547200000000000,3.526621103286743,3.555002927780152,3.372852087020874,3.4175190925598145,3.4175190925598145,1317272
1602633600000000000,3.4175190925598145,3.4940619468688965,3.302639961242676,3.3645379543304443,3.3645379543304443,940448
1602720000000000000,3.3601810932159424,3.363435983657837,3.1959331035614014,3.318411111831665,3.318411111831665,476398
1602806400000000000,3.28786301612854,3.3413450717926025,3.147145986557007,3.235301971435547,3.235301971435547,534927
1602892800000000000,3.235301971435547,3.256848096847534,3.178436040878296,3.226206064224243,3.226206064224243,154610
1602979200000000000,3.230583906173706,3.3093769550323486,3.173621892929077,3.199965000152588,3.199965000152588,271893
1603065600000000000,3.199965000152588,3.221139907836914,3.144838094711304,3.185964107513428,3.185964107513428,347705
1603152000000000000,3.185940980911255,3.2538630962371826,2.992508888244629,3.014435052871704,3.014435052871704,640169
1603238400000000000,3.0012779235839844,3.096653938293457,2.916948080062866,2.992021083831787,2.992021083831787,598906
1603324800000000000,3.0008440017700195,3.0338358879089355,2.912121057510376,2.968719959259033,2.968719959259033,327638
1603411200000000000,2.986337900161743,3.116986036300659,2.9496641159057617,3.049312114715576,3.049312114715576,923506
1603497600000000000,3.049314022064209,3.544680118560791,3.0321919918060303,3.226046085357666,3.226046085357666,3796488
1603584000000000000,3.2260448932647705,3.6998140811920166,3.216917991638184,3.287703037261963,3.287703037261963,9276552
1603670400000000000,3.287703037261963,3.287703037261963,2.9382619857788086,2.988603115081787,2.988603115081787,1786407
1603756800000000000,2.9886090755462646,3.008330106735229,2.75452208518982,2.838054895401001,2.838054895401001,1048034
1603843200000000000,2.838175058364868,2.885709047317505,2.5737340450286865,2.68217396736145,2.68217396736145,645244
1603929600000000000,2.682292938232422,2.688838005065918,2.534357070922852,2.5919790267944336,2.5919790267944336,211924
1604016000000000000,2.5921030044555664,2.5921030044555664,2.3591530323028564,2.3975419998168945,2.3975419998168945,297743
